name,pose,truncated,difficult,xmin,ymin,xmax,ymax,Image
rolled-in_scale,Unspecified,0,1,81,32,137,104,rolled-in_scale_27
scratches,Unspecified,1,0,2,135,200,186,scratches_299
rolled-in_scale,Unspecified,1,0,1,1,57,37,rolled-in_scale_231
rolled-in_scale,Unspecified,1,0,1,94,66,178,rolled-in_scale_231
rolled-in_scale,Unspecified,0,0,109,117,161,196,rolled-in_scale_231
patches,Unspecified,0,0,93,36,137,83,patches_4
patches,Unspecified,0,0,118,92,165,158,patches_4
pitted_surface,Unspecified,0,0,1,1,198,199,pitted_surface_15
rolled-in_scale,Unspecified,1,0,19,27,90,200,rolled-in_scale_193
rolled-in_scale,Unspecified,0,0,94,145,160,195,rolled-in_scale_193
rolled-in_scale,Unspecified,0,0,90,39,143,66,rolled-in_scale_193
rolled-in_scale,Unspecified,0,0,52,25,128,98,rolled-in_scale_142
patches,Unspecified,1,0,1,68,51,123,patches_117
patches,Unspecified,0,0,82,83,155,160,patches_117
scratches,Unspecified,1,0,45,1,58,184,scratches_118
scratches,Unspecified,1,0,64,1,92,200,scratches_118
inclusion,Unspecified,0,0,172,116,185,150,scratches_118
patches,Unspecified,0,0,70,43,122,122,patches_48
patches,Unspecified,1,0,1,1,33,24,patches_48
patches,Unspecified,0,0,51,29,109,141,patches_272
pitted_surface,Unspecified,0,0,1,1,200,200,pitted_surface_79
pitted_surface,Unspecified,0,0,45,30,196,196,pitted_surface_209
patches,Unspecified,1,0,173,4,200,38,pitted_surface_209
pitted_surface,Unspecified,0,0,124,1,194,200,pitted_surface_82
pitted_surface,Unspecified,0,0,1,1,122,174,pitted_surface_82
scratches,Unspecified,1,0,53,1,67,93,scratches_124
scratches,Unspecified,1,0,145,1,155,69,scratches_124
crazing,Unspecified,1,0,1,97,65,158,crazing_153
crazing,Unspecified,0,0,76,113,147,197,crazing_153
crazing,Unspecified,0,0,18,9,146,74,crazing_87
crazing,Unspecified,0,0,27,32,176,157,crazing_87
crazing,Unspecified,1,0,22,152,200,196,crazing_87
scratches,Unspecified,1,0,21,1,45,200,scratches_191
patches,Unspecified,0,0,5,37,44,71,patches_245
patches,Unspecified,1,0,3,1,60,17,patches_245
patches,Unspecified,1,0,1,98,84,195,patches_245
patches,Unspecified,0,0,115,2,178,97,patches_245
patches,Unspecified,0,0,131,122,182,163,patches_245
patches,Unspecified,0,0,144,166,188,199,patches_245
inclusion,Unspecified,0,0,176,3,199,41,patches_245
scratches,Unspecified,0,0,55,152,157,169,scratches_239
scratches,Unspecified,0,0,4,87,197,116,scratches_239
scratches,Unspecified,1,0,152,76,200,89,scratches_239
inclusion,Unspecified,0,0,87,2,124,187,inclusion_30
rolled-in_scale,Unspecified,0,0,9,82,82,194,rolled-in_scale_234
rolled-in_scale,Unspecified,1,0,48,1,88,46,rolled-in_scale_234
pitted_surface,Unspecified,0,0,2,3,99,195,pitted_surface_137
pitted_surface,Unspecified,0,0,152,3,198,196,pitted_surface_137
rolled-in_scale,Unspecified,0,0,70,68,159,198,rolled-in_scale_109
rolled-in_scale,Unspecified,0,1,94,4,115,31,rolled-in_scale_109
inclusion,Unspecified,0,0,55,73,126,198,inclusion_105
inclusion,Unspecified,0,0,144,55,162,106,inclusion_105
inclusion,Unspecified,1,0,52,1,88,80,inclusion_105
inclusion,Unspecified,1,0,90,1,116,96,inclusion_105
inclusion,Unspecified,0,0,107,16,159,198,inclusion_121
inclusion,Unspecified,0,0,78,163,92,198,inclusion_121
inclusion,Unspecified,0,0,79,5,119,134,inclusion_121
inclusion,Unspecified,0,0,103,11,136,198,inclusion_47
inclusion,Unspecified,1,0,139,1,172,181,inclusion_47
inclusion,Unspecified,1,0,99,1,122,47,inclusion_47
scratches,Unspecified,1,0,128,1,166,199,scratches_135
inclusion,Unspecified,0,0,35,28,51,63,scratches_135
pitted_surface,Unspecified,1,0,49,3,200,173,pitted_surface_267
pitted_surface,Unspecified,0,0,4,10,90,185,pitted_surface_267
patches,Unspecified,1,0,30,1,183,89,patches_202
patches,Unspecified,0,0,20,108,85,199,patches_202
patches,Unspecified,0,0,145,64,185,153,patches_202
inclusion,Unspecified,0,0,101,121,133,147,patches_202
patches,Unspecified,0,0,94,158,121,188,patches_202
crazing,Unspecified,0,0,46,26,183,162,crazing_254
crazing,Unspecified,1,0,1,3,95,85,crazing_288
crazing,Unspecified,0,0,16,126,165,188,crazing_288
crazing,Unspecified,0,0,8,27,172,110,crazing_276
crazing,Unspecified,0,0,50,115,147,199,crazing_276
crazing,Unspecified,1,0,18,34,200,88,crazing_88
crazing,Unspecified,1,0,19,99,200,172,crazing_88
inclusion,Unspecified,0,0,117,68,137,127,inclusion_299
inclusion,Unspecified,0,0,111,135,133,188,inclusion_299
pitted_surface,Unspecified,0,0,21,2,92,196,pitted_surface_1
pitted_surface,Unspecified,0,0,85,3,188,195,pitted_surface_1
pitted_surface,Unspecified,1,0,1,1,179,198,pitted_surface_205
patches,Unspecified,1,0,179,129,200,193,pitted_surface_205
crazing,Unspecified,1,0,1,43,154,112,crazing_86
crazing,Unspecified,1,0,1,97,156,174,crazing_86
crazing,Unspecified,1,0,127,118,200,163,crazing_86
crazing,Unspecified,1,0,1,4,182,72,crazing_86
rolled-in_scale,Unspecified,0,0,57,36,128,154,rolled-in_scale_108
rolled-in_scale,Unspecified,0,0,15,64,60,166,rolled-in_scale_108
patches,Unspecified,0,0,22,14,60,110,patches_58
patches,Unspecified,0,0,69,26,109,84,patches_58
patches,Unspecified,1,0,30,136,70,200,patches_58
patches,Unspecified,0,0,138,92,186,136,patches_58
crazing,Unspecified,0,0,2,24,127,122,crazing_93
crazing,Unspecified,0,0,5,141,168,198,crazing_93
patches,Unspecified,0,0,31,24,81,143,patches_275
patches,Unspecified,0,0,64,126,108,169,patches_275
scratches,Unspecified,1,0,1,24,200,50,scratches_260
scratches,Unspecified,0,0,96,73,199,85,scratches_260
scratches,Unspecified,0,1,3,168,196,196,scratches_260
crazing,Unspecified,1,0,1,82,116,129,crazing_174
crazing,Unspecified,1,0,1,134,174,181,crazing_174
rolled-in_scale,Unspecified,1,0,1,33,54,184,rolled-in_scale_265
rolled-in_scale,Unspecified,0,0,134,91,194,166,rolled-in_scale_265
scratches,Unspecified,1,0,1,138,199,166,scratches_255
pitted_surface,Unspecified,1,0,57,1,198,198,pitted_surface_252
rolled-in_scale,Unspecified,1,0,48,1,157,67,rolled-in_scale_65
rolled-in_scale,Unspecified,0,0,46,88,132,150,rolled-in_scale_65
crazing,Unspecified,1,0,1,86,69,185,crazing_163
crazing,Unspecified,0,0,86,135,191,198,crazing_163
crazing,Unspecified,0,0,72,28,189,87,crazing_163
scratches,Unspecified,1,0,17,1,55,199,scratches_139
inclusion,Unspecified,1,0,107,112,127,200,scratches_139
inclusion,Unspecified,0,0,133,116,153,173,scratches_139
scratches,Unspecified,1,0,1,59,198,77,scratches_270
scratches,Unspecified,1,0,1,116,198,142,scratches_270
rolled-in_scale,Unspecified,0,0,32,73,140,180,rolled-in_scale_264
rolled-in_scale,Unspecified,0,0,46,3,152,64,rolled-in_scale_264
rolled-in_scale,Unspecified,0,0,146,56,197,189,rolled-in_scale_264
pitted_surface,Unspecified,1,0,13,1,200,200,pitted_surface_86
patches,Unspecified,0,0,35,14,72,69,patches_66
patches,Unspecified,0,0,99,75,160,148,patches_66
crazing,Unspecified,0,0,20,50,194,102,crazing_176
crazing,Unspecified,0,0,106,109,195,188,crazing_176
rolled-in_scale,Unspecified,0,0,69,25,125,80,rolled-in_scale_155
inclusion,Unspecified,0,0,77,16,129,199,inclusion_170
rolled-in_scale,Unspecified,0,0,38,71,132,197,rolled-in_scale_242
rolled-in_scale,Unspecified,0,0,16,11,125,116,rolled-in_scale_242
inclusion,Unspecified,0,0,136,31,153,80,inclusion_281
inclusion,Unspecified,0,0,130,97,155,174,inclusion_281
pitted_surface,Unspecified,0,0,60,6,198,198,pitted_surface_100
pitted_surface,Unspecified,0,0,2,2,50,194,pitted_surface_100
patches,Unspecified,0,0,27,53,132,157,patches_153
patches,Unspecified,1,0,73,1,134,77,patches_33
patches,Unspecified,0,0,67,121,128,168,patches_33
patches,Unspecified,0,0,79,170,124,198,patches_33
rolled-in_scale,Unspecified,0,0,23,15,114,94,rolled-in_scale_6
rolled-in_scale,Unspecified,0,0,47,89,116,161,rolled-in_scale_6
rolled-in_scale,Unspecified,0,0,45,148,90,199,rolled-in_scale_6
inclusion,Unspecified,1,0,15,1,52,97,inclusion_148
inclusion,Unspecified,0,0,45,23,62,66,inclusion_148
inclusion,Unspecified,0,0,20,70,43,133,inclusion_148
pitted_surface,Unspecified,0,0,66,66,197,192,pitted_surface_294
pitted_surface,Unspecified,1,0,1,90,64,199,pitted_surface_294
patches,Unspecified,0,0,51,38,78,74,pitted_surface_294
rolled-in_scale,Unspecified,0,0,104,75,151,168,rolled-in_scale_22
pitted_surface,Unspecified,0,0,1,1,72,198,pitted_surface_120
pitted_surface,Unspecified,0,0,79,1,160,197,pitted_surface_120
patches,Unspecified,1,0,59,1,112,52,patches_15
patches,Unspecified,1,0,67,75,109,200,patches_15
patches,Unspecified,1,0,19,1,73,79,patches_152
patches,Unspecified,0,0,7,103,32,149,patches_152
patches,Unspecified,1,0,95,157,132,200,patches_152
patches,Unspecified,1,0,152,149,200,200,patches_152
patches,Unspecified,1,0,96,1,142,110,patches_152
patches,Unspecified,0,0,144,21,195,104,patches_152
rolled-in_scale,Unspecified,0,0,88,55,128,135,rolled-in_scale_125
rolled-in_scale,Unspecified,0,0,113,15,157,40,rolled-in_scale_125
rolled-in_scale,Unspecified,0,0,17,140,66,189,rolled-in_scale_125
pitted_surface,Unspecified,1,0,88,9,200,198,pitted_surface_117
pitted_surface,Unspecified,0,0,20,139,107,199,pitted_surface_117
pitted_surface,Unspecified,0,0,14,18,90,197,pitted_surface_117
inclusion,Unspecified,0,0,19,89,48,173,inclusion_59
inclusion,Unspecified,0,0,104,6,146,114,inclusion_59
inclusion,Unspecified,0,0,143,94,164,136,inclusion_59
inclusion,Unspecified,0,0,24,16,40,50,inclusion_59
patches,Unspecified,0,0,97,9,152,111,patches_107
patches,Unspecified,0,0,69,1,103,14,patches_107
scratches,Unspecified,1,0,46,1,81,200,scratches_156
scratches,Unspecified,1,0,102,65,117,200,scratches_156
pitted_surface,Unspecified,0,0,5,7,197,199,pitted_surface_179
rolled-in_scale,Unspecified,1,0,33,144,101,200,rolled-in_scale_145
rolled-in_scale,Unspecified,0,0,37,13,81,80,rolled-in_scale_145
crazing,Unspecified,1,0,82,9,200,60,crazing_232
crazing,Unspecified,1,0,1,80,134,156,crazing_232
crazing,Unspecified,1,0,1,26,132,88,crazing_232
crazing,Unspecified,1,0,1,137,179,182,crazing_232
patches,Unspecified,1,0,1,18,49,71,patches_221
patches,Unspecified,0,0,85,33,176,199,patches_221
patches,Unspecified,1,1,47,1,166,53,patches_221
crazing,Unspecified,0,0,33,26,133,80,crazing_134
crazing,Unspecified,0,0,40,89,141,148,crazing_134
crazing,Unspecified,1,0,1,6,171,112,crazing_23
crazing,Unspecified,1,0,1,122,180,200,crazing_23
patches,Unspecified,0,0,59,49,106,118,patches_292
patches,Unspecified,1,0,52,1,100,22,patches_292
patches,Unspecified,0,0,142,51,194,170,patches_292
patches,Unspecified,1,0,1,8,24,47,patches_292
patches,Unspecified,1,0,66,174,107,200,patches_292
crazing,Unspecified,0,0,16,79,143,193,crazing_201
crazing,Unspecified,0,0,31,35,160,88,crazing_201
patches,Unspecified,0,0,10,25,60,107,patches_290
patches,Unspecified,0,0,7,119,63,199,patches_290
patches,Unspecified,1,0,127,105,186,200,patches_290
patches,Unspecified,1,0,125,1,190,50,patches_290
patches,Unspecified,0,0,132,45,190,115,patches_290
rolled-in_scale,Unspecified,0,0,76,56,175,158,rolled-in_scale_59
rolled-in_scale,Unspecified,0,0,29,76,103,198,rolled-in_scale_183
rolled-in_scale,Unspecified,0,0,150,65,189,186,rolled-in_scale_183
rolled-in_scale,Unspecified,0,0,35,16,151,52,rolled-in_scale_183
pitted_surface,Unspecified,1,0,8,1,200,196,pitted_surface_66
crazing,Unspecified,1,0,1,109,131,193,crazing_20
crazing,Unspecified,0,0,86,60,142,100,crazing_20
patches,Unspecified,0,0,140,29,178,65,crazing_20
crazing,Unspecified,0,0,32,128,180,182,crazing_91
crazing,Unspecified,0,0,10,53,198,98,crazing_91
crazing,Unspecified,0,0,12,10,153,48,crazing_91
crazing,Unspecified,1,0,35,1,132,85,crazing_33
crazing,Unspecified,0,0,23,4,166,87,crazing_237
crazing,Unspecified,1,0,1,119,171,195,crazing_237
crazing,Unspecified,0,0,69,7,143,189,crazing_237
crazing,Unspecified,0,0,7,91,192,183,crazing_48
crazing,Unspecified,0,0,5,5,195,89,crazing_48
crazing,Unspecified,0,0,48,11,135,77,crazing_170
crazing,Unspecified,0,0,23,133,104,180,crazing_170
crazing,Unspecified,0,0,21,6,174,105,crazing_202
inclusion,Unspecified,0,0,17,6,65,196,inclusion_79
patches,Unspecified,1,0,69,7,162,200,patches_90
patches,Unspecified,1,0,130,120,182,200,patches_90
patches,Unspecified,0,0,20,103,73,161,patches_90
inclusion,Unspecified,1,0,51,1,94,193,inclusion_21
inclusion,Unspecified,1,0,105,1,132,198,inclusion_21
inclusion,Unspecified,1,0,143,1,190,196,inclusion_21
inclusion,Unspecified,0,0,19,163,37,199,inclusion_21
inclusion,Unspecified,1,0,133,1,155,124,inclusion_253
inclusion,Unspecified,0,0,33,9,62,190,inclusion_283
crazing,Unspecified,1,0,24,1,156,86,crazing_259
crazing,Unspecified,0,0,9,81,160,135,crazing_259
crazing,Unspecified,1,0,1,130,153,198,crazing_259
inclusion,Unspecified,0,0,56,41,74,88,inclusion_243
inclusion,Unspecified,0,0,10,72,40,149,inclusion_243
inclusion,Unspecified,0,0,134,52,153,114,inclusion_243
inclusion,Unspecified,1,0,136,1,152,67,inclusion_182
inclusion,Unspecified,0,0,136,73,164,159,inclusion_182
inclusion,Unspecified,0,0,145,166,165,199,inclusion_182
inclusion,Unspecified,1,0,162,1,184,198,inclusion_182
rolled-in_scale,Unspecified,0,0,3,69,101,199,rolled-in_scale_287
rolled-in_scale,Unspecified,1,0,15,1,87,78,rolled-in_scale_287
crazing,Unspecified,1,0,1,6,104,59,crazing_252
crazing,Unspecified,1,0,1,82,199,157,crazing_252
crazing,Unspecified,1,0,108,1,191,78,crazing_252
inclusion,Unspecified,0,0,61,5,100,196,inclusion_285
crazing,Unspecified,0,0,7,132,165,184,crazing_204
pitted_surface,Unspecified,0,0,5,1,200,197,pitted_surface_185
scratches,Unspecified,1,0,86,1,126,199,scratches_55
rolled-in_scale,Unspecified,0,0,117,94,181,198,rolled-in_scale_107
rolled-in_scale,Unspecified,1,0,73,133,115,200,rolled-in_scale_107
inclusion,Unspecified,0,0,42,57,76,133,inclusion_93
inclusion,Unspecified,0,0,85,89,115,184,inclusion_93
inclusion,Unspecified,0,0,150,95,175,182,inclusion_93
inclusion,Unspecified,0,0,154,25,179,85,inclusion_93
inclusion,Unspecified,0,0,42,22,60,60,inclusion_93
rolled-in_scale,Unspecified,0,0,119,31,172,123,rolled-in_scale_33
crazing,Unspecified,0,0,2,143,172,196,crazing_226
crazing,Unspecified,1,0,1,19,174,145,crazing_226
scratches,Unspecified,0,0,132,122,199,138,scratches_297
scratches,Unspecified,0,0,13,121,99,135,scratches_297
inclusion,Unspecified,0,0,91,43,112,140,inclusion_4
inclusion,Unspecified,0,0,94,2,119,44,inclusion_4
inclusion,Unspecified,0,0,30,23,78,198,inclusion_11
inclusion,Unspecified,0,0,75,10,126,198,inclusion_106
patches,Unspecified,1,0,81,82,149,200,patches_262
patches,Unspecified,1,0,1,112,40,187,patches_262
patches,Unspecified,0,0,14,53,53,101,patches_262
pitted_surface,Unspecified,0,0,1,1,200,199,pitted_surface_76
inclusion,Unspecified,0,0,23,3,56,199,inclusion_271
inclusion,Unspecified,0,0,68,46,90,131,inclusion_271
inclusion,Unspecified,0,0,176,100,199,199,inclusion_271
rolled-in_scale,Unspecified,0,0,8,75,114,198,rolled-in_scale_173
rolled-in_scale,Unspecified,1,1,1,1,71,31,rolled-in_scale_173
patches,Unspecified,1,0,21,1,62,43,patches_281
patches,Unspecified,1,0,119,1,172,198,patches_281
patches,Unspecified,0,0,19,107,52,153,patches_281
crazing,Unspecified,1,0,4,1,200,60,crazing_246
crazing,Unspecified,0,0,41,109,199,173,crazing_246
crazing,Unspecified,1,0,1,73,169,124,crazing_246
crazing,Unspecified,0,0,23,19,179,90,crazing_246
crazing,Unspecified,0,0,4,39,85,97,crazing_148
scratches,Unspecified,1,0,126,1,144,199,scratches_150
crazing,Unspecified,0,0,15,42,197,87,crazing_196
crazing,Unspecified,0,0,68,2,197,46,crazing_196
crazing,Unspecified,0,0,3,140,150,199,crazing_196
crazing,Unspecified,1,0,1,112,84,187,crazing_69
crazing,Unspecified,0,0,9,20,189,97,crazing_69
scratches,Unspecified,0,0,89,17,153,198,scratches_6
scratches,Unspecified,0,0,151,46,164,137,scratches_6
scratches,Unspecified,1,1,151,140,161,200,scratches_6
patches,Unspecified,0,0,9,36,47,178,patches_78
patches,Unspecified,0,0,146,119,185,179,patches_78
patches,Unspecified,1,0,12,166,53,200,patches_78
rolled-in_scale,Unspecified,1,0,2,1,54,197,rolled-in_scale_152
rolled-in_scale,Unspecified,0,0,49,6,131,63,rolled-in_scale_152
rolled-in_scale,Unspecified,0,0,31,59,74,161,rolled-in_scale_159
pitted_surface,Unspecified,0,0,16,4,95,195,pitted_surface_121
pitted_surface,Unspecified,0,0,121,1,200,197,pitted_surface_121
scratches,Unspecified,0,0,163,16,178,175,scratches_19
inclusion,Unspecified,0,0,27,43,44,94,inclusion_232
inclusion,Unspecified,0,0,133,97,152,151,inclusion_232
inclusion,Unspecified,0,0,6,101,37,166,inclusion_232
inclusion,Unspecified,1,0,134,1,149,34,inclusion_232
crazing,Unspecified,0,0,4,15,163,87,crazing_172
crazing,Unspecified,0,0,61,97,180,176,crazing_172
pitted_surface,Unspecified,0,0,1,1,200,199,pitted_surface_31
pitted_surface,Unspecified,0,0,8,13,195,197,pitted_surface_192
inclusion,Unspecified,1,0,1,64,122,93,inclusion_9
inclusion,Unspecified,0,0,53,11,96,199,inclusion_220
inclusion,Unspecified,0,0,41,5,57,33,inclusion_220
crazing,Unspecified,1,0,1,20,146,103,crazing_222
crazing,Unspecified,0,0,155,6,196,133,crazing_222
rolled-in_scale,Unspecified,0,0,29,21,112,179,rolled-in_scale_294
rolled-in_scale,Unspecified,0,0,116,98,163,199,rolled-in_scale_294
patches,Unspecified,1,0,76,1,124,63,patches_61
patches,Unspecified,1,0,21,1,96,76,patches_243
patches,Unspecified,0,0,111,10,182,53,patches_243
patches,Unspecified,1,0,10,149,84,200,patches_243
patches,Unspecified,0,0,139,101,187,158,patches_243
patches,Unspecified,0,0,27,88,72,162,patches_243
pitted_surface,Unspecified,0,0,12,2,199,198,pitted_surface_254
patches,Unspecified,1,0,1,10,39,90,patches_289
patches,Unspecified,0,0,2,96,37,199,patches_289
patches,Unspecified,0,0,114,101,193,181,patches_289
patches,Unspecified,0,0,150,18,179,46,patches_289
patches,Unspecified,0,0,52,68,85,110,patches_289
scratches,Unspecified,1,0,88,1,200,34,scratches_300
scratches,Unspecified,0,0,2,16,86,34,scratches_300
inclusion,Unspecified,0,0,27,93,46,151,inclusion_273
inclusion,Unspecified,0,0,26,27,48,96,inclusion_273
pitted_surface,Unspecified,0,0,1,1,200,200,pitted_surface_39
crazing,Unspecified,0,0,36,28,181,107,crazing_230
crazing,Unspecified,1,0,1,104,112,182,crazing_230
scratches,Unspecified,1,0,32,1,64,198,scratches_217
scratches,Unspecified,1,0,101,1,116,54,scratches_217
scratches,Unspecified,0,0,128,139,148,199,scratches_217
crazing,Unspecified,0,0,69,68,148,164,crazing_66
crazing,Unspecified,0,0,27,13,149,59,crazing_66
rolled-in_scale,Unspecified,0,0,117,94,191,189,rolled-in_scale_38
rolled-in_scale,Unspecified,0,0,116,16,191,48,rolled-in_scale_38
scratches,Unspecified,1,0,1,79,198,94,scratches_235
scratches,Unspecified,1,0,127,1,158,182,scratches_159
scratches,Unspecified,1,0,168,1,190,134,scratches_159
scratches,Unspecified,1,0,1,136,199,163,scratches_99
inclusion,Unspecified,0,0,25,6,67,192,inclusion_258
inclusion,Unspecified,1,0,130,1,175,199,inclusion_258
scratches,Unspecified,1,0,1,33,198,65,scratches_280
scratches,Unspecified,1,0,1,83,199,99,scratches_280
pitted_surface,Unspecified,1,0,6,17,166,200,pitted_surface_241
patches,Unspecified,1,0,1,66,84,193,patches_227
patches,Unspecified,0,0,93,101,160,149,patches_227
patches,Unspecified,1,0,98,1,163,94,patches_227
patches,Unspecified,1,0,7,1,101,29,patches_227
inclusion,Unspecified,0,0,166,164,194,188,patches_227
scratches,Unspecified,1,0,1,67,199,96,scratches_101
scratches,Unspecified,1,0,51,1,70,82,scratches_207
scratches,Unspecified,0,0,78,2,96,199,scratches_207
rolled-in_scale,Unspecified,0,0,123,58,195,113,rolled-in_scale_154
crazing,Unspecified,0,0,4,3,113,134,crazing_105
crazing,Unspecified,1,0,133,1,197,149,crazing_105
crazing,Unspecified,1,0,59,1,197,45,crazing_105
inclusion,Unspecified,0,0,5,91,121,125,crazing_105
patches,Unspecified,0,0,34,4,74,86,patches_166
patches,Unspecified,0,0,101,17,179,170,patches_166
patches,Unspecified,0,0,25,159,55,199,patches_166
pitted_surface,Unspecified,1,0,1,1,198,198,pitted_surface_22
crazing,Unspecified,0,0,13,132,119,191,crazing_127
crazing,Unspecified,0,0,58,24,145,115,crazing_127
pitted_surface,Unspecified,0,0,1,1,200,199,pitted_surface_37
rolled-in_scale,Unspecified,0,0,41,27,114,152,rolled-in_scale_88
rolled-in_scale,Unspecified,0,0,107,40,166,166,rolled-in_scale_88
patches,Unspecified,1,0,27,1,87,196,patches_151
patches,Unspecified,1,0,1,1,27,91,patches_151
